"NeighborLabel","CompoundName","Similarity","PredProbability"
0,"Bistratamide F",0.636363636363636,0.181818181818182
0,"Bistratamide L",0.588424437299035,0.205787781350482
1,"Largamide D oxazolidine",0.608750953955736,0.804375476977868
1,"Trichotoxin B",0.261282660332542,0.630641330166271
1,"Tricholactone",0.190615835777126,0.595307917888563
1,"(2S,4S)-5,5-dichloroleucine",0.062874251497006,0.531437125748503
0,"Microginin AL584",0.645937813440321,0.17703109327984
0,"[Gly1,D-Asp3]MC-RR",0.87962291515591,0.060188542422045
0,"[D-Asp3,Ser7]MC-RR",0.782299084435402,0.108850457782299
0,"[D-Asp<U+00B3>,Dhb7]MC-AhaR",0.87335092348285,0.063324538258575
0,"[D-Asp3]MC-YR",0.77785395954748,0.11107302022626
0,"[Gly1,D-Asp3]MC-LR",0.844633862843859,0.0776830685780705
0,"[D-Leu1,D-Asp3]MC-LR",0.831154684095861,0.0844226579520695
0,"[D-Leu1,D-Asp<U+00B3>,DMAdda5]MC-LR",0.797180043383948,0.101409978308026
0,"[Asp<U+00B3>,DMAdda5,Dhb7]MC-LR",0.865971417535728,0.067014291232136
0,"[DMAdda5]MC-RR",0.825,0.0875
0,"[D-Ser1]MC-LR",0.855543113101904,0.072228443449048
0,"[D-Aba1]MC-LR",0.812249362012395,0.0938753189938025
0,"[D-Leu1,DMAdda5]MC-LR",0.748613037447989,0.125693481276005
0,"[D-Glu(OCH2CH(CH3)OH)6]MC-LR",0.733113673805601,0.1334431630972
0,"MC-HilR",0.824466159971046,0.087766920014477
0,"MC-AR",0.792623259315017,0.103688370342492
0,"[NMe-Ser7]MC-(H4)YR",0.714331619537275,0.142834190231363
0,"[Gly1,D-Asp3]MC-RHar",0.8,0.1
0,"[Gly1,D-Asp3]MC-LHar",0.764061358655953,0.117969320672023
0,"MC-AHar",0.731541218637993,0.134229390681003
0,"[NMe-Ser7]MC-LR",0.69502353732347,0.152488231338265
0,"[Asp<U+00B3>,DMAdda5]MC-RY",0.782622844126261,0.108688577936869
0,"MC-AW",0.757246376811594,0.121376811594203
0,"[D-Asp3]MC-HarAba",0.752902757619739,0.12354862119013
0,"MC-YAba",0.667600700525394,0.166199649737303
0,"MC-RL",0.752227553118574,0.123886223440713
0,"MC-LL",0.663309352517986,0.168345323741007
0,"MC-(H4)Y(H4)Y",0.638083228247163,0.180958385876418
0,"[DMAdda5]MC-LA",0.652272727272727,0.173863636363636
0,"[Gly1,D-Asp3,Dhb7]MC-RR",0.786354238456237,0.106822880771882
0,"[Gly1,D-Asp<U+00B3>,Dhb7]MC-Rhar",0.727810650887574,0.136094674556213
0,"[Gly1,D-Asp3,Dhb7]MC-LR",0.899724734565474,0.050137632717263
0,"MC-RApa",0.733585424544517,0.133207287727741
1,"[L-MeAbu]NOD-R",0.719012345679012,0.859506172839506
1,"[D-MeAbu]NOD-R",0.719012345679012,0.859506172839506
1,"Nodularin-V",0.700626959247649,0.850313479623825
1,"Kulomo<U+0092>opunalide 2",0.353957412615508,0.676978706307754
1,"Kulomo<U+0092>opunalide 1",0.369643572286744,0.684821786143372
0,"Aeruginosin IN652",0.758723828514457,0.120638085742772
0,"Aeruginosin GE730",0.692576419213974,0.153711790393013
0,"Aeruginosin GE810",0.880888888888889,0.0595555555555555
0,"Cryptophycin 338",0.345986309894213,0.327006845052894
0,"Oscillatoxin G",0.284072249589491,0.357963875205255
0,"Kakeromamide A",0.433908045977011,0.283045977011494
0,"Apratyramide",0.421363815530154,0.289318092234923
0,"Columbamide D",0.285115303983228,0.357442348008386
0,"Columbamide E",0.274336283185841,0.362831858407079
0,"Oscillatoxin H",0.294117647058824,0.352941176470588
0,"Oscillatoxin I",0.264950166112957,0.367524916943522
1,"Mooreamide A",0.187210379981464,0.593605189990732
0,"17-bromo-30-methyloscillatoxin D",0.279831932773109,0.360084033613445
1,"Microseiramide",0.544522396114409,0.772261198057205
0,"Microspinosamide",0.454941689244905,0.272529155377548
0,"[seco-4/5]MC-LR",0.486143867924528,0.256928066037736
0,"Micropeptin 973",0.723443906075289,0.138278046962356
0,"MC-AhppaR",0.748868778280543,0.125565610859729
0,"MC-AhppaAhppa",0.678302150237364,0.160848924881318
0,"MC-HtyAhppa",0.698453608247423,0.150773195876289
0,"Microviridin 1777",0.843651258045641,0.0781743709771795
0,"MC-KynA",0.650680693069307,0.174659653465347
0,"Microviridin J",0.73597667638484,0.13201166180758
0,"MC-FL",0.644574599260173,0.177712700369913
0,"Aeruginosin LH606",0.631822386679001,0.184088806660499
0,"Aeruginosin 602",0.833502538071066,0.083248730964467
0,"Microviridin SD1634",0.717554522702896,0.141222738648552
0,"Piricyclamide ILGEGEGWNYNP+prenyl",0.655073571565068,0.172463214217466
1,"Piricyclamide TLGCMNGTERCLGLP",0.516424751718869,0.758212375859435
0,"Piricyclamide 7005E3-M(O)",0.607831900668577,0.196084049665712
0,"Piricyclamide 7005E3",0.610444874274662,0.194777562862669
0,"Piricyclamide 7005E4",0.590842221404928,0.204578889297536
0,"Piricyclamide SQWGWRGLSDP",0.673267326732673,0.163366336633664
0,"Piricyclamide 7005E1",0.546251768033946,0.226874115983027
0,"Piricyclamide 7005E1-M(O)",0.542825361512792,0.228587319243604
1,"Piricyclamide 7005E2",0.507044458359424,0.753522229179712
1,"Microginin FR2",0.460019267822736,0.730009633911368
0,"[seco-1/2]MC-LR",0.662598944591029,0.168700527704486
0,"Cyanopeptolin 1068",0.662717999341889,0.168641000329055
0,"Microginin 769",0.502038966923425,0.248980516538288
1,"Microginin 756",0.468190240889438,0.734095120444719
0,"Aeruginosin K139",0.686274509803922,0.156862745098039
0,"[Dha7]MC-WR",0.754385964912281,0.122807017543859
0,"[Dha7]MC-YR",0.715389369592089,0.142305315203956
0,"Microviridin SD1652",0.671347651640312,0.164326174179844
0,"Micropeptin KT946",0.9155672823219,0.04221635883905
1,"Micropeptin D",0.734631771150335,0.867315885575167
0,"Micropeptin F",0.780243378668576,0.109878310665712
0,"Microcyclamide 7806A",1,0
0,"Microviridin SD1684",0.697512672403631,0.151243663798184
1,"Piricyclamide TLGCM(O)NGTERCLGLP",0.515105740181269,0.757552870090634
0,"MC-RR",0.88303886925795,0.058480565371025
0,"[D-Met1,D-Asp3]MC-LR",0.828498912255257,0.0857505438723715
0,"[D-Met(O)1,D-MeO-Glu6]MC-LR",0.716101694915254,0.141949152542373
0,"[D-Met(O)1]MC-LR",0.772540983606557,0.113729508196722
0,"[D-Phe1]MC-LR",0.734850913754408,0.132574543122796
0,"[D-Leu1,D-MeO-Glu6]MC-LR",0.719681908548708,0.140159045725646
0,"[Leu1,MeO-Glu6]MC-HilR",0.728775113415424,0.135612443292288
0,"[D-Leu1]MC-M(O)R",0.784865965388531,0.107567017305734
0,"[D-Leu1]MC-HphR",0.726329034287512,0.136835482856244
0,"[D-Leu1]MC-LR",0.776388888888889,0.111805555555555
0,"[D-Leu1]MC-HilR",0.777027027027027,0.111486486486487
0,"[D-Leu1]MC-LY",0.647627416520211,0.176186291739894
0,"[D-MeO-Glu6]MC-YR",0.700477326968974,0.149761336515513
0,"MC-(H2)YG",0.682678311499272,0.158660844250364
0,"MC-RM",0.785265363128492,0.107367318435754
0,"[D-Asp3]MC-WR",0.807802093244529,0.0960989533777355
0,"[D-Asp<U+00B3>]MC-Y(OMe)R",0.75320407492606,0.12339796253697
0,"[D-Asp3]MC-(H2)YR",0.782743210725335,0.108628394637332
0,"MC-AnaR",0.788275862068965,0.105862068965517
0,"MC-ER",0.924045801526718,0.037977099236641
0,"MC-OiaR",0.739375928677563,0.130312035661219
0,"MC-YR",0.732542819499341,0.13372859025033
0,"MC-Y(OMe)R",0.709096651926721,0.14545167403664
0,"MC-(H2)YR",0.744031830238727,0.127984084880637
0,"MC-NfkR",0.725632819319174,0.137183590340413
0,"MC-KynR",0.732973297329733,0.133513351335133
0,"[D-Asp3]MC-RE",0.837886412652768,0.081056793673616
0,"[Asp3]MC-LE",0.834192780642602,0.082903609678699
0,"MC-RE",0.793771626297578,0.103114186851211
0,"MC-EE",0.922083165119096,0.038958417440452
0,"MC-LE",0.778620166793025,0.110689916603487
0,"[D-Asp3]MC-RY",0.841127694859038,0.079436152570481
0,"[D-Asp<U+00B3>]MC-HilY",0.717280813214739,0.14135959339263
0,"MC-YY",0.65026056745802,0.17486971627099
0,"MC-LY(OMe)",0.644740740740741,0.17762962962963
0,"MC-NfkAba",0.671484492622704,0.164257753688648
0,"MC-HilAba",0.701643017176998,0.149178491411501
0,"MC-(H2)YA",0.660884955752212,0.169557522123894
0,"MC-NfkA",0.648510382184773,0.175744808907614
0,"MC-HilA",0.678878504672897,0.160560747663551
0,"MC-WV",0.67574181706944,0.16212909146528
0,"MC-FV",0.626580116159891,0.186709941920055
0,"[DMAdda5]MC-WR",0.746858718970273,0.126570640514863
0,"[DMAdda5]MC-YR",0.700327868852459,0.14983606557377
0,"[DMAdda5]MC-Y(OMe)R",0.689360354654845,0.155319822672577
0,"[Mser7]MC-RR",0.798003327787022,0.100998336106489
0,"[D-Leu1,D-MeO-Glu6,NMe-Ser7]MC-LR",0.694726810673443,0.152636594663279
0,"[D-Leu1,NMe-Ser7]MC-LR",0.729125575279421,0.135437212360289
0,"[NMe-Ser7]MC-YR",0.6904309252218,0.1547845373891
0,"[D-Asp<U+00B3>,NMe-Ser7]MC-YHar",0.671889689752429,0.164055155123785
0,"[D-Asp<U+00B3>,Mser7]MC-RY",0.769424347279019,0.115287826360491
0,"Anabaenopeptin 820",0.757320099255583,0.121339950372209
0,"Piricyclamide GTHLYTITP",0.505341002465078,0.247329498767461
0,"Cyanopeptolin 1007 MB2",0.730550284629981,0.13472485768501
0,"[D-Asp<U+00B3>]MC-YY",0.686151079136691,0.156924460431654
0,"[D-Asp<U+00B3>]MC-(H4)YR",0.791364421416235,0.104317789291883
0,"[Dha7]MC-(H4)YR",0.783199721157198,0.108400139421401
0,"Balgacyclamide C",0.564210526315789,0.217894736842105
0,"Microviridin A",0.788738948348069,0.105630525825965
0,"Micropeptin 1120",0.787896592244418,0.106051703877791
0,"Micropeptin 1106",0.842072983747317,0.0789635081263415
0,"Micropeptin KB970C",0.685745534086766,0.157127232956617
0,"Micropeptin KB984",0.677269478198713,0.161365260900644
0,"Micropeptin KB1048",0.615153538050734,0.192423230974633
0,"Micropeptin KB970A",0.720878302940082,0.139560848529959
0,"Micropeptin KB970B",0.723443906075289,0.138278046962356
0,"Micropeptin KB956",0.650126765664614,0.174936617167693
0,"Micropeptin KB928",0.727059742288169,0.136470128855915
0,"Micropeptin KB992",0.607119095143047,0.196440452428477
0,"Micropeptin KB1046",0.676553672316384,0.161723163841808
0,"Piricyclamide FAIFLLLP",0.559505409582689,0.220247295208655
0,"Microginin 478",0.419092465753425,0.290453767123288
0,"Aeruginosin 102B",1,0
0,"Micropeptin HH992",0.594915813799934,0.202542093100033
0,"Micropeptin HH960",0.613480055020633,0.193259972489684
0,"Micropeptin HH978",0.654273801250869,0.172863099374566
0,"Microginin GH787",0.450834879406308,0.274582560296846
0,"MC-KynAba",0.674202539485909,0.162898730257045
0,"Microginin 299D",0.455882352941176,0.272058823529412
0,"Microginin 91B",0.455882352941176,0.272058823529412
0,"Microginin 91E",0.433440514469453,0.283279742765274
0,"Microginin 91D",0.447154471544715,0.276422764227643
1,"Microginin 91C",0.436452136289886,0.718226068144943
0,"Micropeptin LH911A",0.666266506602641,0.16686674669868
0,"Microginin 645",0.440839694656489,0.279580152671756
0,"Microginin 680",0.431226765799257,0.284386617100371
0,"Aeruginosin 89B-SO3",0.630257801899593,0.184871099050203
0,"Aeruginosin 89A-SO3",0.630257801899593,0.184871099050203
0,"Aeruginosin 101",0.880888888888889,0.0595555555555555
0,"Aeruginosin 103A",0.71039776692254,0.14480111653873
0,"Microcarbonin A",0.243099787685775,0.378450106157112
0,"Micropeptin LH1062",0.654193548387097,0.172903225806452
0,"Microginin 713",0.440852819807428,0.279573590096286
0,"Micropeptin LH1048",0.66053236937233,0.169733815313835
0,"Microginin 527 methyl ester",0.41254752851711,0.293726235741445
0,"Microginin 688",0.422936449963477,0.288531775018261
0,"Microginin 674",0.4839968774395,0.25800156128025
0,"Microginin 690",0.475757575757576,0.262121212121212
0,"Microginin 511",0.430738119312437,0.284630940343782
0,"Microginin 527",0.439920556107249,0.280039721946375
0,"Microginin 704",0.42469664525339,0.287651677373305
0,"Micropeptin SD-1002",0.796920821114369,0.101539589442815
0,"Micropeptin KR1030",0.685141903171953,0.157429048414023
0,"Micropeptin SD979",0.829746348962337,0.0851268255188315
0,"Micropeptin SD944",0.819548872180451,0.0902255639097745
0,"Micropeptin SD999",0.753036437246964,0.123481781376518
1,"Micropeptin C",0.761662964138369,0.880831482069184
0,"Micropeptin E",0.843189622281572,0.078405188859214
0,"Micropeptin B",0.827685950413223,0.0861570247933885
0,"Micropeptin MM978",0.703398926654741,0.148300536672629
0,"Micropeptin LH920",0.694077706525839,0.152961146737081
0,"Micropeptin LH1021",0.660767946577629,0.169616026711185
0,"Microginin 612",0.432903225806452,0.283548387096774
0,"Micropeptin KR 1002",0.684536082474227,0.157731958762886
1,"Micropeptin KR998",0.751782242384964,0.875891121192482
1,"Micropeptin 996",0.679925419515227,0.839962709757613
1,"Cyanopeptolin 984",0.5963133640553,0.79815668202765
0,"Microcyclamide A",0.509635974304068,0.245182012847966
0,"Microcyclamide MZ602",0.5,0.25
0,"Microcyclamide GL614C",0.473320158102767,0.263339920948616
0,"Microcyclamide GL614A",0.5,0.25
0,"Microcyclamide GL546B",0.55956678700361,0.220216606498195
0,"Aeruginazole DA1274",0.441380537270948,0.279309731364526
0,"Aeruginazole DA1304",0.463591375044185,0.268204312477907
0,"Microcyclamide MZ568",0.64947245017585,0.175263774912075
0,"Microcyclamide GL616",0.530731707317073,0.234634146341464
0,"Microcyclamide GL614B",0.5,0.25
0,"Microcyclamide GL582",0.509635974304068,0.245182012847966
0,"Microcyclamide GL546A",0.55956678700361,0.220216606498195
0,"Micropeptin DR1060",0.656359579215811,0.171820210392094
0,"Micropeptin LH925",0.698272398553636,0.150863800723182
0,"Anabaenopeptin HU892",0.913124708080336,0.043437645959832
1,"Aeruginazole DA1497",0.462476547842401,0.7312382739212
0,"Balgacyclamide A",0.782668500687758,0.108665749656121
0,"Balgacyclamide B",0.787206266318538,0.106396866840731
0,"Micropeptin MZ939A",0.657034220532319,0.171482889733841
0,"Micropeptin MZ925",0.681284259984338,0.159357870007831
0,"Micropeptin MZ939B",0.674863387978142,0.162568306010929
0,"Micropeptin MM916",0.682053322721846,0.158973338639077
0,"Micropeptin MM932",0.67551737602499,0.162241311987505
0,"Micropeptin MZ859",0.659938569548047,0.170030715225977
0,"Micropeptin MZ845",0.674010791366906,0.162994604316547
1,"Microcystilide A",0.68445610965296,0.84222805482648
0,"Micropeptin MZ771",0.532768613464111,0.233615693267945
0,"Ichthyopeptin A",0.69492519800528,0.15253740099736
0,"Micropeptin LH911C",0.712875359934183,0.143562320032908
0,"Micropeptin MM850",0.66872518747243,0.165637406263785
1,"Micropeptin DR1056",0.690892910115693,0.845446455057846
0,"Micropeptin MM836",0.674010791366906,0.162994604316547
1,"Micropeptin KT1042",0.699395770392749,0.849697885196375
0,"Micropeptin DR1006",0.676680547293278,0.161659726353361
0,"Microcyclamide GL628",0.469798657718121,0.265100671140939
0,"Aeruginopeptin 228B",0.675057208237986,0.162471395881007
1,"Aeruginopeptin 228A",0.686656671664168,0.843328335832084
0,"Aeruginopeptin 95B",0.713138881455713,0.143430559272143
0,"Aerugininopeptin 95A",0.685624012638231,0.157187993680884
0,"Micropeptin HU1021",0.635091496232508,0.182454251883746
0,"Micropeptin HU1069",0.586486486486486,0.206756756756757
0,"Micropeptin HU989",0.596189080249175,0.201905459875412
1,"Micropeptin HA983",0.605075053609721,0.80253752680486
0,"Micropeptin GH979",0.663522012578616,0.168238993710692
0,"Micropeptin HM978",0.639462809917355,0.180268595041322
0,"Aeruginosamide",0.290960451977401,0.3545197740113
0,"Microginin 91A",0.460346399270738,0.269826800364631
0,"Microviridin L",0.765073486864946,0.117463256567527
0,"Microviridin B",1,0
0,"Microviridin LH1667",0.729716754680749,0.135141622659625
0,"Micropeptin EI964",0.675969554186299,0.16201522290685
1,"Microginin 99A",0.425138632162662,0.712569316081331
1,"Microginin 99B",0.412877082395317,0.706438541197658
0,"Aeruginosin EI461",1,0
1,"Radiosumin B",0.826996197718631,0.913498098859316
0,"Micropeptin HU1041",0.582477754962355,0.208761122518823
0,"Micropeptin HU909",0.581682242990654,0.209158878504673
0,"Micropeptin HU895A",0.598542944785276,0.200728527607362
0,"Microguanidine DA368",0.172106824925816,0.413946587537092
0,"Cyanopeptolin 1020",0.703472222222222,0.148263888888889
1,"Micropeptin TR1058",0.640287769784173,0.820143884892087
0,"[DMAdda5]MC-LR",0.683848797250859,0.15807560137457
1,"Cyanopeptolin 954",0.648127128263337,0.824063564131668
0,"Micropeptin 90",0.603335750543872,0.198332124728064
0,"Micropeptin LH911B",0.661612130885874,0.169193934557063
0,"Micropeptin HU975",0.625979843225084,0.187010078387458
0,"Micropeptin HU895B",0.609715242881072,0.195142378559464
0,"Micropeptin A",0.762659451101662,0.118670274449169
0,"Micropeptin 103",0.616477272727273,0.191761363636363
0,"Microcystbiopterin C",0.198622273249139,0.400688863375431
0,"Micropeptin 478B",0.596273291925466,0.201863354037267
0,"Micropeptin 478A",0.625979843225084,0.187010078387458
0,"[(6Z)-Adda5]MC-LR",0.79093567251462,0.10453216374269
0,"MC-YM",0.666780006800408,0.166609996599796
0,"MC-LM",0.693772893772894,0.153113553113553
0,"MC-YM(O)",0.680973301791146,0.159513349104427
0,"[D-Asp3,Dha7]MC-RR",0.876900796524258,0.061549601737871
0,"[D-Asp3]MC-FR",0.78215406064831,0.108922969675845
0,"[D-Asp3,Dha7]MC-LR",0.918984280532044,0.040507859733978
0,"[Dha7]MC-RR",0.837762237762238,0.081118881118881
0,"[Dha7]MC-FR",0.726441853135834,0.136779073432083
0,"MC-FR",0.742857142857143,0.128571428571429
0,"[D-Val1]MC-LR",0.754697286012526,0.122651356993737
0,"[D-Met1]MC-LR",0.788185948968892,0.105907025515554
0,"MC-LR",0.79093567251462,0.10453216374269
0,"[Dha7]MC-HilR",0.876179690449226,0.061910154775387
0,"MC-VR",0.760057471264368,0.119971264367816
0,"[NMe-Ala7]MC-LR",0.76994301994302,0.11502849002849
0,"[Dha7]MC-LR",0.766642282370154,0.116678858814923
0,"[D-Asp<U+00B3>]MC-RF",0.874101950051317,0.0629490249743415
0,"[D-Asp3]MC-LF",0.712752114508783,0.143623942745609
0,"MC-LF",0.673462986198243,0.163268506900879
0,"MC-VF",0.653061224489796,0.173469387755102
0,"[D-Asp<U+00B3>,Dha7]MC-RY",0.798424162836507,0.100787918581747
0,"[D-Asp3,Dha7]MC-LY",0.701303275801339,0.149348362099331
0,"[D-Asp3]MC-LY",0.697422844416163,0.151288577791919
0,"[D-Asp<U+00B3>,Mser7]MC-LY",0.662822252374491,0.168588873812755
0,"MC-LY",0.659809640773718,0.170095179613141
0,"[D-Asp3]MC-LW",0.799014778325123,0.100492610837438
0,"MC-LW",0.748346456692913,0.125826771653544
0,"[D-Asp<U+00B3>]MC-RAba",0.827868852459016,0.086065573770492
0,"[D-Asp3,D-MeO-Glu6]MC-LAba",0.680763473053892,0.159618263473054
0,"MC-RAba",0.782156932998925,0.108921533500538
0,"MC-FAba",0.664420007094714,0.167789996452643
0,"MC-OiaAba",0.683818551117129,0.158090724441436
0,"MC-WAba",0.71510152284264,0.14244923857868
0,"MC-LAba",0.694077706525839,0.152961146737081
0,"[D-Asp3]MC-LL",0.709302325581395,0.145348837209302
0,"MC-YL",0.647731092436975,0.176134453781512
0,"MC-WL",0.69289417505337,0.153552912473315
0,"[D-Asp<U+00B3>,Dha7]MC-YA",0.658800393313668,0.170599803343166
0,"[D-Asp<U+00B3>]MC-WA",0.725098296199214,0.137450851900393
0,"[D-Asp3]MC-LA",0.714622641509434,0.142688679245283
0,"MC-RA",0.756534192624418,0.121732903687791
0,"MC-FA",0.641462548810792,0.179268725594604
0,"MC-YA",0.644008409250175,0.177995795374913
0,"MC-OiaA",0.660569105691057,0.169715447154472
0,"MC-WA",0.6904309252218,0.1547845373891
0,"MC-LA",0.670819177047943,0.164590411476028
0,"Microcystbiopterin A",0.200657894736842,0.399671052631579
1,"Microcystbiopterin D",0.214574898785425,0.607287449392713
1,"Microcystbiopterin E",0.227737226277372,0.613868613138686
1,"Microcystbiopterin B",0.206599713055954,0.603299856527977
0,"Adda-D-Glu(gamma)-Mdha-D-Ala-L-Leu-D-MeAsp(beta)-L-Arg-OH",0.452737752161383,0.273631123919308
0,"Not named CyanoMetDB_0534",0.604902897166507,0.197548551416746
0,"Not named CyanoMetDB_0535",0.462006960556845,0.268996519721578
0,"Aeruginoguanidin 98B",0.799906498363721,0.10004675081814
1,"Acetamino-hexachloropentadecadiyne",0.106290672451193,0.553145336225596
1,"Acetamino-tridecane",0.346303501945525,0.673151750972762
1,"Acetamino-trichlorodecane",0.205980066445183,0.602990033222591
1,"1-ethenoxy-2-methylbenzene",0.0991379310344828,0.549568965517241
1,"20-Nor-3alpha-acetoxy-abieta-5,7,9,11,13-pentaene",0.240196078431373,0.620098039215687
0,"20-Nor-3alpha-acetoxy-12-hydroxy-abieta-5,7,9,11,13-pentaene",0.21875,0.390625
1,"8-Acetamido-1,1,15,15-tetrachloropentadeca-3-yne",0.184143222506394,0.592071611253197
1,"8-Acetamido-1,1,15,15,15-pentachloropentadeca-3-yne",0.171084337349398,0.585542168674699
1,"8-Acetamido-1,1,1,15,15-pentachloropentadeca-3,12-diyne",0.117241379310345,0.558620689655173
1,"8-Acetamido-1,1,1,15,15,15-hexachloropentadeca-3,12-diyne",0.106290672451193,0.553145336225596
0,"A90720A",0.655479452054795,0.172260273972603
1,"Kalkipyrone A",0.250591016548463,0.625295508274232
1,"Yanucamide B",0.337827121332276,0.668913560666138
1,"Somocystinamide A",0.225155279503106,0.612577639751553
1,"Yanucamide A",0.325806451612903,0.662903225806452
0,"Nhatrangin A",0.282967032967033,0.358516483516483
0,"Nhatrangin B",0.280585106382979,0.359707446808511
1,"Parguerene",0.246963562753036,0.623481781376518
1,"Takinolide seco-acid",0.261261261261261,0.630630630630631
0,"Amantelide B",0.32675222112537,0.336623889437315
0,"Amantelide A",0.329815303430079,0.33509234828496
1,"N-butyryl-L-homoserine lactone",0.174418604651163,0.587209302325582
1,"Malyngamide V",0.258467023172906,0.629233511586453
0,"Precarriebowmide",0.539056143205858,0.230471928397071
0,"3-phenylethyl-2'-deoxyuridine",0.214501510574018,0.392749244712991
0,"3-acetyl-2'-deoxyuridine",0.12379421221865,0.438102893890675
0,"Besarhanamide B",0.280361757105943,0.359819121447028
0,"Mooreaside A",0.385466034755134,0.307266982622433
0,"Cryptomaldamide",0.24582338902148,0.37708830548926
0,"Majusculamide B",0.329055912007333,0.335472043996334
1,"Apratoxin H",0.411828344752975,0.705914172376487
1,"Lyngbyacarbonate",0.163636363636364,0.581818181818182
1,"Y-lactone 2",0.246913580246914,0.623456790123457
1,"Pukeleimide E",0.11231884057971,0.556159420289855
1,"Pukeleimide G",0.148883374689826,0.574441687344913
1,"Pukeleimide B",0.130102040816327,0.565051020408163
1,"Pukeleimide A",0.130102040816327,0.565051020408163
1,"Pukeleimide D",0.168918918918919,0.58445945945946
1,"Tetrahydroindol 3",0.13719512195122,0.56859756097561
1,"Tetrahydroindol 4",0.128133704735376,0.564066852367688
0,"Tetrahydroindol 2",0.129343629343629,0.435328185328186
0,"Tetrahydroindol 5",0.195161290322581,0.402419354838709
1,"Floridamide",0.380225988700565,0.690112994350283
1,"Guineamide G",0.448561677230619,0.724280838615309
1,"Dechlorobarbamide",0.237704918032787,0.618852459016394
1,"Barbamide",0.211132437619962,0.605566218809981
0,"Columbamide A",0.240118577075099,0.379940711462451
0,"Columbamide C",0.249733191035219,0.375133404482391
0,"Columbamide B",0.233488372093023,0.383255813953489
0,"Besarhanamide A",0.274211099020675,0.362894450489663
0,"Serinolamide A",0.257787325456498,0.371106337271751
1,"Tanikolide",0.286173633440514,0.643086816720257
0,"Takinolide dimer",0.359450726978998,0.320274636510501
1,"Malyngolide",0.313793103448276,0.656896551724138
0,"Malyngolide dimer",0.346595932802829,0.326702033598586
1,"Lyngbic acid",0.273684210526316,0.636842105263158
0,"Malyngamide K",0.238861386138614,0.380569306930693
1,"Malyngamide",0.256277695716396,0.628138847858198
0,"Malyngamide E",0.301709401709402,0.349145299145299
0,"Majusculamide A",0.329055912007333,0.335472043996334
1,"Debromogrenadadien",0.274336283185841,0.63716814159292
1,"Grenadadien",0.28755364806867,0.643776824034335
1,"Grenadamide",0.234375,0.6171875
1,"Malyngamide J",0.254677127338564,0.627338563669282
1,"N-demethyl-isomalyngamide I",0.247648902821317,0.623824451410658
0,"6,8-di-O-acetylmalyngamide",0.272208638956805,0.363895680521597
0,"6-O-acetylmalyngamide",0.276408450704225,0.361795774647887
1,"Malyngamide 4",0.240384615384615,0.620192307692307
1,"Laxaphycin B",0.934565849605318,0.967282924802659
1,"Laxaphycin B3",0.900828115532216,0.950414057766108
1,"Laxaphycin B2",0.933234421364985,0.966617210682493
1,"Lyngbioic acid",0.290983606557377,0.645491803278688
1,"Hermitamide B",0.227713178294574,0.613856589147287
1,"Hermitamide A",0.218323586744639,0.609161793372319
0,"Malyngamide H",0.21699196326062,0.39150401836969
1,"Malyngamide Q",0.268696227663799,0.634348113831899
1,"Malyngamide T",0.232198142414861,0.61609907120743
1,"Malyngamide C",0.25,0.625
1,"8-O-acetyl-8-epi-malyngamide C",0.253275109170306,0.626637554585153
1,"8-epi-malyngamide C",0.25,0.625
0,"Malyngamide 3",0.284240150093809,0.357879924953096
1,"Isomalyngamide A",0.259383378016086,0.629691689008043
1,"Isomalyngamide B",0.257206208425721,0.62860310421286
1,"Malyngamide R",0.277596342259961,0.63879817112998
1,"Malyngamide L",0.2736,0.6368
1,"Malyngamide B",0.257206208425721,0.62860310421286
1,"Malyngamide A",0.259383378016086,0.629691689008043
1,"Malyngamide I",0.252647503782148,0.626323751891074
1,"methyl tumonoate A",0.271186440677966,0.635593220338983
0,"Tumonoic acid C",0.382268827454719,0.30886558627264
0,"methyl tumonoate B",0.341850220264317,0.329074889867842
0,"Tumonoic acid B",0.382325581395349,0.308837209302325
1,"Tumonic acid A",0.274336283185841,0.63716814159292
1,"Laxaphycin A",0.912372482343709,0.956186241171854
0,"Antanapeptin C",0.483081032947462,0.258459483526269
1,"Malyngamide Y",0.262569832402235,0.631284916201117
0,"Pitipeptolide C",0.506895110739657,0.246552444630172
1,"Hantupeptin C",0.461825726141079,0.730912863070539
0,"Trungapeptin C",0.493169398907104,0.253415300546448
0,"Tiahuramide C",0.471289752650177,0.264355123674912
1,"(-)-7-methoxydodec-4(E)-enoic acid",0.235955056179775,0.617977528089887
0,"Malyngamide W",0.24847250509165,0.375763747454175
1,"Malyngamide U",0.258467023172906,0.629233511586453
0,"Palau<U+0092>imide",0.326676176890157,0.336661911554922
0,"Guineamide E",0.443240901213172,0.278379549393414
0,"Guineamide D",0.407557354925776,0.296221322537112
1,"Guineamide F",0.467485919098822,0.733742959549411
1,"Microcolin B",0.40925700365408,0.70462850182704
1,"Microcolin A",0.425161812297735,0.712580906148867
1,"Lyngbyabellin I",0.32,0.66
1,"Lyngbyabellin F",0.316546762589928,0.658273381294964
1,"Lyngbyabellin H",0.295774647887324,0.647887323943662
1,"Lyngbyabellin E",0.303844372394627,0.651922186197313
0,"Palmyramide A",0.396645512239347,0.301677243880326
1,"Pitiprolamide",0.476287262872629,0.738143631436315
1,"Lyngbyastatin 3",0.483191035218783,0.741595517609391
